172.23.0.1 - - [25/Jul/2025:21:09:54 +0000] "GET /assets/css/main.css HTTP/1.1" 200 10295 "https://tyler.leathfam.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"
172.23.0.1 - - [25/Jul/2025:21:09:54 +0000] "GET /assets/css/fontawesome-all.min.css HTTP/1.1" 200 13201 "https://tyler.leathfam.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"
172.23.0.1 - - [25/Jul/2025:21:09:54 +0000] "GET /images/Screen-Shot-2019-07-22-at-11.30.56-AM.png HTTP/1.1" 200 199088 "https://tyler.leathfam.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"
172.23.0.1 - - [25/Jul/2025:21:09:54 +0000] "GET /images/pic03.jpg HTTP/1.1" 200 7115 "https://tyler.leathfam.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"
172.23.0.1 - - [25/Jul/2025:21:09:54 +0000] "GET /assets/css/images/intro.svg HTTP/1.1" 200 1150 "https://tyler.leathfam.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"
172.23.0.1 - - [25/Jul/2025:21:09:54 +0000] "GET /assets/webfonts/fa-solid-900.woff2 HTTP/1.1" 200 78557 "https://tyler.leathfam.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"
172.23.0.1 - - [25/Jul/2025:21:09:54 +0000] "GET /assets/webfonts/fa-regular-400.woff2 HTTP/1.1" 200 13512 "https://tyler.leathfam.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"
172.23.0.1 - - [25/Jul/2025:21:09:54 +0000] "GET /assets/webfonts/fa-brands-400.woff2 HTTP/1.1" 200 77025 "https://tyler.leathfam.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"
172.23.0.1 - - [25/Jul/2025:21:09:55 +0000] "GET /favicon.ico HTTP/1.1" 404 496 "https://tyler.leathfam.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"
172.23.0.1 - - [25/Jul/2025:21:20:24 +0000] "GET / HTTP/1.1" 200 3168 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"
172.23.0.1 - - [25/Jul/2025:21:20:26 +0000] "GET /favicon.ico HTTP/1.1" 404 496 "https://tyler.leathfam.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 18_5 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.5 Mobile/15E148 Safari/604.1"
172.23.0.1 - - [25/Jul/2025:22:38:01 +0000] "GET /index.html HTTP/1.1" 200 3168 "https://tyler.leathfam.com/project.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Safari/605.1.15"
172.23.0.1 - - [25/Jul/2025:22:38:01 +0000] "GET /assets/js/jquery.min.js HTTP/1.1" 200 31248 "https://tyler.leathfam.com/index.html" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.4 Safari/605.1.15"
